product_code,product_name,product_type,product_category,storage_location,rubber_code,is_active,image_url,legacy_id,created_at,updated_at
110000445,PVCSH36,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000445-1768884668302.jpg,8226,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000446,PVCSH37,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000446-1768884668617.jpg,8227,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000447,PVCSH38C ใส,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,,8228,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000448,PVCSH39C ใส,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000448-1768884668939.jpg,8229,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000449,PVCXL1,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000449-1768884669260.jpg,8230,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000450,TUBEB เนมทูปสีฟ้า,FINISHPRODUCT,TUBE,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000450-1768884669602.jpg,8231,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000451,TUBEBW เนมทูปสีน้ำตาล,FINISHPRODUCT,TUBE,ไม่มีจุดจัดเก็บ,,true,,8232,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000452,TUBEG เนมทูปสีเขียว,FINISHPRODUCT,TUBE,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000452-1768884669962.jpg,8233,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000453,TUBELM เนมทูปเรืองแสง,FINISHPRODUCT,TUBE,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000453-1768884670366.jpg,8234,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000454,TUBEO เนมทูปสีส้ม,FINISHPRODUCT,TUBE,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000454-1768884670904.jpg,8235,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000455,TUBER เนมทูปสีแดง,FINISHPRODUCT,TUBE,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000455-1768884671237.jpg,8236,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000456,TUBEW เนมทูปสีขาว,FINISHPRODUCT,TUBE,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000456-1768884671537.jpg,8237,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000457,TUBEY เนมทูปสีเหลือง,FINISHPRODUCT,TUBE,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000457-1768884671982.jpg,8238,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000470,PVCS14,FINISHPRODUCT,STK,ตึกใหม่,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000470-1768885880874.jpg,8239,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000471,PVCS17,FINISHPRODUCT,STK,ตึกใหม่,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000471-1768884672317.jpg,8240,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000487,ยางลบแบบแพ็ค RBA1 สีเขียว,FINISHPRODUCT,FIBERLASER,3KBแถว3ชั้น2,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000487-1768884672665.jpg,8241,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000488,ยางลบแบบแพ็ค RBA2 สีม่วง,FINISHPRODUCT,FIBERLASER,4KBแถว14ชั้น1,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000488-1768884673032.jpg,8242,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000499,PVCXS1,FINISHPRODUCT,STK,ไม่มีจุดจัดเก็บ,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000499-1768884673350.jpg,8243,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000501,กระบอกน้ำ BTJ04 สีชมพู,FINISHPRODUCT,FIBERLASER,4Eชั้น2แถว2,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000501-1768884673773.jpg,8244,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000502,PCK ดินสอแท่งเขียวHB 15 แท่ง,FINISHPRODUCT,FIBERLASER,4KBแถว03ชั้น7,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000502-1768884674158.jpg,8245,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000503,กบเหลาสีพาสเทล,FINISHPRODUCT,ETC,4KBแถว09ชั้น2,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000503-1768884674741.jpg,8246,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000504,กบเหลา JUMBO,FINISHPRODUCT,ETC,4KBแถว09ชั้น3,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000504-1768884675075.jpg,8247,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000505,สายคล้องขวดน้ำ ฤดูร้อน,FINISHPRODUCT,ETC,4KBแถวที่06ชั้น6,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000505-1768884675374.jpg,8248,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000506,สายคล้องขวดน้ำ อะโวคาโด,FINISHPRODUCT,ETC,4KBแถวที่06ชั้น5,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000506-1768884675694.jpg,8249,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000507,สายคล้องขวดน้ำ คอร์กี้,FINISHPRODUCT,ETC,4KBแถวที่06ชั้น4,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000507-1768884676116.jpg,8250,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000508,สายคล้องขวดน้ำ พีชชมพู,FINISHPRODUCT,ETC,4KBแถวที่06ชั้น3,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000508-1768884676478.jpg,8251,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000509,สายคล้องขวดน้ำ ดอกไม้สีฟ้า,FINISHPRODUCT,ETC,4KBแถวที่06ชั้น2,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000509-1768884676855.jpg,8252,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000510,สีไม้ wood colorA#36,FINISHPRODUCT,FIBERLASER,4KBแถว04ชั้น4,,true,,8253,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000511,ยางลบ 4B ช้างสีชมพู,FINISHPRODUCT,FIBERLASER,4KBแถว03ชั้น5,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000511-1768884677264.jpg,8254,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000512,ยางลบ 4B ช้างสีฟ้า,FINISHPRODUCT,FIBERLASER,4KBแถว03ชั้น4,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000512-1768884677594.jpg,8255,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000513,ตรายาง GM5 น้ำตาล,FINISHPRODUCT,FANCY STAMP,4Aชั้น2แถว8,หน้ายาง+โฟม GM,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000513-1768884677888.jpg,8256,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000514,กระบอกน้ำ BTK01 สีแดง,FINISHPRODUCT,ETC,,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000514-1768884678175.jpg,8257,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000515,กระบอกน้ำ BTK02 สีฟ้า,FINISHPRODUCT,ETC,,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000515-1768884678542.jpg,8258,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000516,กระบอกน้ำ BTK03 สีเขียว,FINISHPRODUCT,ETC,,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000516-1768884678904.jpg,8259,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000517,กระบอกน้ำ BTK04 สีเหลือง,FINISHPRODUCT,ETC,,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000517-1768884679214.jpg,8260,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000518,กระบอกน้ำใส BTL01 สีฟ้า,FINISHPRODUCT,ETC,,,true,,8261,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000519,กระบอกน้ำใส BTL02 สีชมพู,FINISHPRODUCT,ETC,,,true,,8262,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000520,กระบอกน้ำใส BTL03 สีเหลือง,FINISHPRODUCT,ETC,,,true,,8263,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000521,กระบอกน้ำใส BTL04 สีขาว,FINISHPRODUCT,ETC,,,true,,8264,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000522,กระบอกน้ำใส BTL05 สีเขียว,FINISHPRODUCT,ETC,,,true,,8265,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000523,กระบอกน้ำใส BTL06 สีดำ,FINISHPRODUCT,ETC,,,true,,8266,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000524,ปากกาลบคำผิด CPA01 สีชมพู,FINISHPRODUCT,ETC,3KBเเถว3ชั้น7,,true,,8267,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000525,ปากกาลบคำผิด CPA02 สีฟ้า,FINISHPRODUCT,ETC,3KBเเถว3ชั้น6,,true,,8268,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000526,ปากกาลบคำผิด CPA03 สีเขียว,FINISHPRODUCT,ETC,3KBเเถว3ชั้น5,,true,,8269,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000527,ปากกาลบคำผิด CPA04 สีม่วง,FINISHPRODUCT,ETC,3KBเเถว3ชั้น4,,true,,8270,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000528,ไส้เติมปากกาลบคำผิด CPA,FINISHPRODUCT,ETC,3KBเเถว3ชั้น3,,true,,8271,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000529,ตรายาง TCA1 แมวดำ,FINISHPRODUCT,FANCY STAMP,4Hชั้น4แถว4,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000529-1768884679588.jpg,8272,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000530,ตรายาง TCA2 แมวครีม,FINISHPRODUCT,FANCY STAMP,4Hชั้น4แถว4,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000530-1768884680034.jpg,8273,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000531,ตรายาง TCA3 ปลาดำ,FINISHPRODUCT,FANCY STAMP,4Hชั้น4แถว5,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000531-1768884680403.jpg,8274,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000532,ตรายาง TCA4 ปลาครีม,FINISHPRODUCT,FANCY STAMP,4Hชั้น4แถว5,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000532-1768884680774.jpg,8275,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000533,ตรายาง TCA5 หมีน้ำตาล,FINISHPRODUCT,FANCY STAMP,4Hชั้น4แถว6,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000533-1768884681147.jpg,8276,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000534,ตรายาง TCA6 หมีขาว,FINISHPRODUCT,FANCY STAMP,4Hชั้น4แถว6,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000534-1768884681508.jpg,8277,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000535,ตรายาง TCB1 มินิพิงค์,FINISHPRODUCT,FANCY STAMP,4Hชั้น4แถว7,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000535-1768884681864.jpg,8278,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000536,ตรายาง TCB2 เจี๊ยบจิ๋ว,FINISHPRODUCT,FANCY STAMP,4Hชั้น4แถว7,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000536-1768884682204.jpg,8279,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000537,ตรายาง TCB3 ฮาร์ทตี้,FINISHPRODUCT,FANCY STAMP,4Hชั้น3แถว8,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000537-1768884682525.jpg,8280,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000538,ตรายาง TCB4 บลูโบะ,FINISHPRODUCT,FANCY STAMP,4Hชั้น3แถว8,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000538-1768884682878.jpg,8281,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000539,ตรายาง TCB5 โกโก้จิ๋ว,FINISHPRODUCT,FANCY STAMP,4Hชั้น3แถว7,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000539-1768884683201.jpg,8282,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000540,ตรายาง TCB6 ปิงกี้,FINISHPRODUCT,FANCY STAMP,4Hชั้น3แถว7,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000540-1768884683528.jpg,8283,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000541,ตรายาง TCC1ลาเวนเดอร์,FINISHPRODUCT,FANCY STAMP,4Hชั้น3แถว6,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000541-1768884683823.jpg,8284,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000542,ตรายาง TCC2 บัตเตอร์บลู,FINISHPRODUCT,FANCY STAMP,4Hชั้น3แถว6,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000542-1768884684135.jpg,8285,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000543,ตรายาง TCC3 ซันนี่,FINISHPRODUCT,FANCY STAMP,4Hชั้น3แถว5,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000543-1768884684416.jpg,8286,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000544,ตรายาง TCC4 พิงค์บลอสซัม,FINISHPRODUCT,FANCY STAMP,4Hชั้น3แถว5,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000544-1768884684731.jpg,8287,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000545,ตรายาง TCD1 กระต่าย,FINISHPRODUCT,FANCY STAMP,4Hชั้น3แถว4,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000545-1768884685049.jpg,8288,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000546,ตรายาง TCD2 แมว,FINISHPRODUCT,FANCY STAMP,4Hชั้น3แถว4,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000546-1768884685372.jpg,8289,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000547,ตรายาง TCD3 แพนด้า,FINISHPRODUCT,FANCY STAMP,4Hชั้น3แถว3,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000547-1768884685671.jpg,8290,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000548,ตรายาง TCD4 ป๊อปปี้,FINISHPRODUCT,FANCY STAMP,4Hชั้น3แถว3,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000548-1768884685988.jpg,8291,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000549,ดินสอกด สีน้ำเงิน,FINISHPRODUCT,ETC,3KBแถว3ชั้น2,,true,,8292,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000550,ดินสอกด สีเงิน,FINISHPRODUCT,ETC,3KBแถว3ชั้น2,,true,,8293,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000551,สมุดล่องหน Magic Practice Copybook 4In1,FINISHPRODUCT,ETC,4KBแถวที่10ชั้น1,,true,,8294,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000552,ตรายาง TCE1 แมวชมพู,FINISHPRODUCT,FANCY STAMP,4Hชั้น3แถว2,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000552-1768884686417.jpg,8295,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000553,ตรายาง TCE2 ช้างฟ้า,FINISHPRODUCT,FANCY STAMP,4Hชั้น3แถว2,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000553-1768884686726.jpg,8296,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000554,ตรายาง TCE3 ป๊อบปี้เหลือง,FINISHPRODUCT,FANCY STAMP,4Hชั้น3แถว1,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000554-1768884687040.jpg,8297,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000555,ตรายาง TCE4 แพนด้าขาว,FINISHPRODUCT,FANCY STAMP,4Hชั้น3แถว1,หน้ายาง+โฟม MB CC C TC,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000555-1768884687361.jpg,8298,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000556,ดินสอสี Jumbo Color#12,FINISHPRODUCT,ETC,3KBเเถว2ชั้น8,,true,,8299,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000557,ปากกาเจลลบได้ #A1กล่องฟ้า,FINISHPRODUCT,ETC,3KBแถว2ชั้น3,,true,,8300,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000558,ปากกาเจลลบได้ #A2กล่องชมพู,FINISHPRODUCT,ETC,3KBแถว2ชั้น3,,true,,8301,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000559,ปากกาเจลลบได้ #B1Blue,FINISHPRODUCT,ETC,3KBแถว2ชั้น3,,true,,8302,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000560,ปากกาเจลลบได้ #B2Green,FINISHPRODUCT,ETC,3KBแถว2ชั้น3,,true,,8303,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000561,ปากกาเจลลบได้ #B3Ping,FINISHPRODUCT,ETC,3KBแถว2ชั้น3,,true,,8304,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000562,ปากกาเจลลบได้ #B4Black,FINISHPRODUCT,ETC,3KBแถว2ชั้น3,,true,,8305,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000563,ปากกาเจลลบได้ #B5Red,FINISHPRODUCT,ETC,3KBแถว2ชั้น3,,true,,8306,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000564,Shoe Tag Jumbo,FINISHPRODUCT,FIBERLASER,3KBเเถว3ชั้น8,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000564-1768884687736.jpg,8307,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000565,Shoe tags Small #1White,FINISHPRODUCT,FIBERLASER,3Aชั้น3แแถว3,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000565-1768884688071.jpg,8308,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000566,Shoe tags Small #2Black,FINISHPRODUCT,FIBERLASER,3Aชั้น3แแถว3,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000566-1768884688418.jpg,8309,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000567,Shoe tags Small #3Blue,FINISHPRODUCT,FIBERLASER,3Aชั้น3แแถว4,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000567-1768884688703.jpg,8310,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000568,Shoe tags Small #4Brown,FINISHPRODUCT,FIBERLASER,3Aชั้น3แแถว4,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000568-1768884689256.jpg,8311,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000569,Shoe tags Small #5Green,FINISHPRODUCT,FIBERLASER,3Aชั้น3แแถว5,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000569-1768884689587.jpg,8312,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000570,Shoe tags Small #6Yellow,FINISHPRODUCT,FIBERLASER,3Aชั้น3แแถว5,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000570-1768884690023.jpg,8313,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000572,ยางลบแท่ง RBE01 คละสี,FINISHPRODUCT,FIBERLASER,3Aชั้น3แถว3,,true,,8314,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000573,ไม้บรรทัดเรขาคณิตใส RLE01,FINISHPRODUCT,ETC,3Aชั้น2แถว3,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000573-1768884690301.jpg,8315,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000574,ยางลบดินสอ RBP001 Green Pastel,FINISHPRODUCT,FIBERLASER,3Aชั้น3แแถว6,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000574-1768884690713.jpg,8316,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000575,ยางลบดินสอ RBP002 Blue Pastel,FINISHPRODUCT,FIBERLASER,3Aชั้น3แแถว7,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000575-1768884691074.jpg,8317,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000576,ยางลบดินสอ RBP003 Yellow Pastel,FINISHPRODUCT,FIBERLASER,3Aชั้น3แแถว8,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000576-1768884691394.jpg,8318,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000577,ยางลบดินสอ RBF001 สีเขียว,FINISHPRODUCT,ETC,,,true,,8319,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000578,ยางลบดินสอ RBP004 Pink Pastel,FINISHPRODUCT,FIBERLASER,3Aชั้น3แแถว9,,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000578-1768884691685.jpg,8320,2025-11-17 03:42:19.22824+00,2025-11-17 03:42:19.22824+00
110000579,ตรายาง GM6 กระต่าย,FINISHPRODUCT,FANCY STAMP,4Aชั้น2แถว7,หน้ายาง+โฟม GM,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000579-1768884691987.jpg,8860,2025-12-02 02:14:09.737533+00,2025-12-02 02:14:09.737533+00
110000580,ตรายาง GM7 ชิบะ,FINISHPRODUCT,FANCY STAMP,4Aชั้น2แถว6,หน้ายาง+โฟม GM,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000580-1768884692447.jpg,8861,2025-12-02 02:14:09.737533+00,2025-12-02 02:14:09.737533+00
110000581,ตรายาง GM8 ฉลาม,FINISHPRODUCT,FANCY STAMP,4Aชั้น2แถว5,หน้ายาง+โฟม GM,true,https://scxcuwjhjbkxvqmpywqs.supabase.co/storage/v1/object/public/product-images/products/110000581-1768884692735.jpg,8862,2025-12-02 02:14:09.737533+00,2025-12-02 02:14:09.737533+00
